"","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"2754","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","7.5","cm",NA,34.447572194,-77.869797593,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Rocky Point","public",15767935
"2755","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","7.5","cm",NA,33.93345545,-79.478131714,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pee Dee River Bluffs","public",15767936
"2756","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","0.5","cm",NA,35.32206756,-83.518016568,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Little Tennessee River","public",15767937
"2757","Vitis","Vitis vulpina","diameter at breast height (1.3 m)","3.75","cm",NA,35.400955075,-83.994393922,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",15767954
"2758","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,33.856389402,-77.984863865,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Bald Head Island","public",15767940
"2759","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,33.868847398,-78.564445507,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Colkins Neck","public",15767942
"2760","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,35.498408413,-79.821316045,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Uwharrie NF - Black Ankle Bog","public",15767943
"2761","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,35.876772931,-77.050191293,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Conoho Farm","public",15767945
"2762","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,36.062877507,-77.323129614,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Big Swash","public",15767946
"2763","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,36.073395457,-77.314945472,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Big Swash","public",15767947
"2764","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,36.302542949,-77.544319399,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Larkspur Ridge","public",15767948
"2765","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,32.300447988,-80.835249757,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Spring Island","public",15767950
"2766","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,33.811554351,-80.832184926,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Congaree Swamp National Monument","public",15767951
"2767","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,36.20384468,-79.55638625,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"NCSU-Hill Experimental Forest; rocky-Hill Forest site with no history of agriculture.  Rocks scattered throughout","public",15767952
"2768","Vitis","Vitis vulpina","diameter at breast height (1.3 m)","1.75","cm",NA,34.97975346,-82.84412827,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Wadakoe Mountain; Glade/Woodland top","public",15767957
"2769","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","1.75","cm",NA,36.078545859,-78.848002368,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"along gated old road off Old Oxford Hwy by little river impoundments","public",15768101
"2770","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,36.202214845,-78.005175791,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Fishing Creek; W of Hwy 561 of S bank of river","public",15768102
"2771","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,36.072350976,-78.408142648,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Cedar Creek at May's Crossing","public",15768103
"2772","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","2.5","cm",NA,33.761950821,-80.737828194,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",15768145
"2773","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","1.75","cm",NA,35.200384247,-82.598800264,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Dupont State Forest - Dry Branch Bog","public",15768242
"2774","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,34.555966563,-78.256198659,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Black River - Beatty Bridge; Hwy 210, left on Rankin, cross bridge @ county line.  Paddle to point on left of river.  
  Plot parallel to river, parallel to side swamp along river, north of bridge.","public",15768274
"2775","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,34.952014515,-79.869615034,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pee Dee River Gabbro Slopes; From boat ramp on US 74, follow woods road N under bridge and along river.  Plot is uphill east of the road.  Plot is just south of a utility (gar line) corridor.","public",15768289
"2776","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","6.35","cm",NA,35.990924892,-79.028327909,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Duke Forest - Korstian Division","public",15768591
"2777","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","2.5","cm",NA,33.771794145,-80.707973635,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",15768724
"2778","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","17.5","cm",NA,35.376880025,-83.969293607,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",15867709
"2779","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","3.75","cm",NA,33.1,-79.8,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion NF - Huger Creek","public",15867710
"2780","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","0.5","cm",NA,35.028252244,-77.134983732,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Croatan NF - Island Creek","public",15867711
"2781","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,35.291928676,-81.097683405,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Catawba River - Redlair Tract","public",15867713
"2782","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,34.873272936,-83.076780116,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Oconee SP - Tamassee Knob","public",15867714
"2783","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,33.2,-80.3,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Beidler Forest - Powerline Bluff","public",15867715
"2784","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","7.5","cm",NA,34.97569425,-82.83066269,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Wadakoe Mountain; Slope between two streams","public",15867719
"2785","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","7.5","cm",NA,33.214473494,-79.46406941,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion NF - Wambah Creek","public",15867878
"2786","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,33.080824202,-79.865397635,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion NF - Rice Hope","public",15867880
"2787","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,34.812623355,-78.457486494,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"South River - Green Bridge","public",15868010
"2788","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.81","cm",NA,35.8428,-78.7516,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Umstead SP - Crabtree Creek; upstream from company mill to concrete ck dam; blue trail turns uphill = PITA on ???  2 PITA ~ 57 yrs / recnt (~5-8 yr) groundfire?/old road on edge","public",15868375
"2789","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4.5","cm",NA,33.813880566,-80.79858886,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",15868456
"2790","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","5.5","cm",NA,33.813299733,-80.791025735,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",15868458
"2791","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,35.229699352,-81.275099898,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Crowders Mountain State Park","public",15967351
"2792","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","7.5","cm",NA,38.1345555555556,-78.8055,NA,NA,"Dean Walton",NA,"United States",NA,"Turk Run Gap","public",15969156
"2793","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","7.5","cm",NA,34.980775655,-83.076601456,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",15969680
"2794","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","0.5","cm",NA,36.566933298,-81.319029551,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"New River","public",15969681
"2795","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","7.5","cm",NA,36,-82.6,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Sugarloaf Mountain","public",15969682
"2796","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","0.5","cm",NA,35.746499395,-82.101128249,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Fork Mountain","public",15969683
"2797","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","0.5","cm",NA,35.434272859,-80.031727754,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Uwharrie NF - Yadkin River","public",15969684
"2798","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","1.75","cm",NA,34.429937552,-77.873360845,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Rocky Point","public",15969685
"2799","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","0.5","cm",NA,34.97569425,-82.83066269,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Wadakoe Mountain; Slope between two streams","public",15969686
"2800","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","7.5","cm",NA,35.85725433,-76.90032651,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Jamesville; low levee; narrow string of 10 modules along levee","public",15969687
"2801","Vitis","Vitis labrusca","diameter at breast height (1.3 m)","0.5","cm",NA,36.428329026,-81.381235067,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"New River Bottoms","public",15969688
"2802","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,33.861285419,-77.965043882,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Bald Head Island - Bluff Island","public",15969690
"2803","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,35.170781063,-79.378548859,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Weymouth Woods SP - Boyd Estate","public",15969691
"2804","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,33.1,-79.8,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion NF - Huger Creek","public",15969694
"2805","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","7.5","cm",NA,33.2,-79.8,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion NF - Nicholson Creek","public",15969695
"2806","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,36.14395909,-78.94075722,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Little River Uplands; Durham Cty. Priority conservation area - mature hardwood stand. Currently privately owned.","public",15969696
"2807","Vitis",NA,"diameter at breast height (1.3 m)","0.5","cm",NA,35.327441369,-83.5224028,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Little Tennessee River","public",15969697
"2808","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4","cm",NA,33.801974139,-80.792679268,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",15970486
"2809","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,33.285605449,-79.615484364,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion NF - Guillard Lake","public",15969903
"2810","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,35.082659062,-79.582933486,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Sandhills Gamelands - Drowning Creek; See map on datasheet","public",15970023
"2811","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","3.81","cm",NA,35.991113083,-79.041170852,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Duke Forest - Korstian Division","public",15970310
"2812","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","8","cm",NA,33.827505494,-80.839150987,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",16069587
"2813","Vitis",NA,"diameter at breast height (1.3 m)","12","cm",NA,39.32159,-77.72455,NA,NA,"Jim Vanderhorst",NA,"United States",NA,"Lower Middle slope of northwest flank of Short Hill Mt., Virginia. ca. 1600 ft. northwest (downslope) from Buzzard Rock.; HAFE -- Short Hill, Virginia","public",16069804
"2814","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","7.5","cm",NA,35.379947127,-82.896468143,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Shinning Rock","public",16070217
"2815","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","3.75","cm",NA,35,-83.1,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",16070218
"2816","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","7.5","cm",NA,35.2,-83.3,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Moore Knob","public",16070219
"2817","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","7.5","cm",NA,32.571609686,-80.214675713,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Fig Island","public",16070220
"2818","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,35.947521372,-77.088768625,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Company Swamp","public",16070221
"2819","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","7.5","cm",NA,35.826158864,-76.945466509,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Devil's Gut","public",16070223
"2820","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,35.838914445,-76.958345996,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Devil's Gut","public",16070226
"2821","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,32.707942051,-80.546212425,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Lavington Plantation","public",16070229
"2822","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,35.029181663,-77.135961441,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Croatan NF - Island Creek","public",16070230
"2823","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","7.5","cm",NA,35.084465012,-82.911838862,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Gorges SP - Big Spice Ridge","public",16070232
"2824","Vitis","Vitis riparia","diameter at breast height (1.3 m)","7.5","cm",NA,36.128319639,-78.822544156,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Flat River Bend Bottomlands","public",16070326
"2825","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,35.681991715,-79.326397619,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Rocky River","public",16070346
"2826","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,35.729339802,-78.203947836,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Mocassin Creek Bottomlands at Flower Hill; flat next to river","public",16070377
"2827","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,36.243798487,-77.884780123,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Medoc Mountain State Park","public",16070378
"2828","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,34.022812054,-78.610686723,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Waccamaw River; On Waccamaw River in State Game Land upstream from HWY 402 put-in.  River left.","public",16070437
"2829","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","1.75","cm",NA,35.4,-83.1,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve","public",16070525
"2830","Vitis","Vitis vulpina","diameter at breast height (1.3 m)","1.75","cm",NA,35.064923465,-80.05167689,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pee Dee National Wildlife Refuge; Brown Creek","public",16070570
"2831","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4.5","cm",NA,33.813299733,-80.791025735,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",16070674
"2832","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3","cm",NA,33.805134473,-80.839055785,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",16070782
"2833","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","3.81","cm",NA,35.988937386,-79.031906664,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Duke Forest - Korstian Division; n 80-84 see notes on intercep page","public",16070846
"2834","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.27","cm",NA,36.0582,-79.1207,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Occoneechee State Natural Area; Oconeechee mt - lower north face w/ qupr","public",16070899
"2835","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","7.5","cm",NA,38.3450388888889,-78.5320055555556,NA,NA,"Dean Walton",NA,"United States",NA,"East Swift Run Gap","public",16169817
"2836","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","0.5","cm",NA,35.381953555,-83.960895281,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",16170621
"2837","Vitis",NA,"diameter at breast height (1.3 m)","3.75","cm",NA,32.955069808,-79.851474985,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion NF - Pepper Gully","public",16170811
"2838","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","7.5","cm",NA,35.316589243,-82.251714466,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Green River Game Land","public",16170622
"2839","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","3.75","cm",NA,34.429937552,-77.873360845,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Rocky Point","public",16170623
"2840","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,34.013293671,-77.91511546,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Kure Beach","public",16170625
"2841","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,35.977399929,-75.653039871,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nags Head Woods","public",16170626
"2842","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,35.887532923,-77.111725184,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Roberson Tract","public",16170627
"2843","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,35.228253684,-83.024448183,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - The Dismal","public",16170630
"2844","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,32.302246035,-80.830519776,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Spring Island","public",16170631
"2845","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,33.827903306,-80.839885097,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Congaree Swamp National Monument","public",16170632
"2846","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,35.557974344,-81.784320014,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"South Mountains Game Land - Rollins Tract; location chosen to look at Sisyrinchium dichotonum habitat.  Found site by following contour at ~ 500m elevation.","public",16170634
"2847","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,34.97569425,-82.83066269,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Wadakoe Mountain; Slope between two streams","public",16170636
"2848","Vitis",NA,"diameter at breast height (1.3 m)","0.5","cm",NA,34.578326053,-77.817952714,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Cape Fear River Swamp; Cypress/Gum depression forest off of Cape Fear River","public",16170637
"2849","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","3.75","cm",NA,36.2530984,-80.5005738,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Yadkin River; Bob chose this location","public",16170639
"2850","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,35.957250345,-78.979964785,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"New Hope Creek; Between powerliine and apartment complex south of 15-501 in the New Hope Creek Bottomlands","public",16170733
"2851","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","7.5","cm",NA,35.757812969,-78.534290802,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Neuse River","public",16170759
"2852","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","7.5","cm",NA,34.8464439,-77.131354631,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Holston Creek Natural Area - Croatan National Forest; Tributary of Holston Creek.  Hike in 50 meters on East of Creek","public",16170953
"2853","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4","cm",NA,33.787350544,-80.785607169,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",16171443
"2854","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","5","cm",NA,33.813299733,-80.791025735,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",16271048
"2855","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","7.5","cm",NA,35.316219523,-82.252588795,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Green River Game Land","public",16270216
"2856","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","3.75","cm",NA,35.417309375,-82.220546556,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Cain Creek Mountain","public",16270282
"2857","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","7.5","cm",NA,35.369467242,-83.962859904,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",16270275
"2858","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","7.5","cm",NA,35.4,-83.9,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",16270276
"2859","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","3.75","cm",NA,35.011716722,-83.097874275,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",16270278
"2860","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","7.5","cm",NA,36.161414425,-77.279568416,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Buzzard Point","public",16270279
"2861","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","3.75","cm",NA,35.3,-83.1,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Parker Knob","public",16270280
"2862","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","1.75","cm",NA,32.515218705,-80.471176777,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ashe Island","public",16270281
"2863","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","7.5","cm",NA,35.418096753,-83.98644017,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",16270283
"2864","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,33.147432943,-80.36666373,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Limestone Church","public",16270285
"2865","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,33.163116185,-80.006428485,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Lewisfield Plantation","public",16270288
"2866","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,33.12928476,-79.809150006,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion NF - Huger Creek","public",16270289
"2867","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,35.052077159,-82.914242422,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Toxaway Game Land - Turkey Beard Barren","public",16270290
"2868","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,35.084465012,-82.911838862,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Gorges SP - Big Spice Ridge","public",16270291
"2869","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,32.347436512,-80.826524559,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Spring Island","public",16270292
"2870","Vitis",NA,"diameter at breast height (1.3 m)","7.5","cm",NA,34.578326053,-77.817952714,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Cape Fear River Swamp; Cypress/Gum depression forest off of Cape Fear River","public",16270293
"2871","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","0.5","cm",NA,36.221009318,-79.545268078,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Haw River - Guilford County; South of Brooks Bridge Road on the West bank of the Haw River","public",16270422
"2872","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","3.75","cm",NA,35.461216321,-79.395513963,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"McLendon Creek","public",16270423
"2873","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,35.742916949,-79.118462223,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Haw River - Chatham County; farther north along the floodplain from plots 17 and 18","public",16270425
"2874","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","12.5","cm",NA,35.991232111,-79.440078486,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Rock Creek; Parallel to Rock Creek in Cedar Rock Park","public",16270427
"2875","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","3.75","cm",NA,33.284622604,-79.616316014,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion NF - Guillard Lake","public",16270522
