"","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"3500","Castanea","Castanea dentata","whole plant height","6.096","m",NA,35.451032,-82.72458,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23509725
"3501","Castanea","Castanea dentata","whole plant height","4.2672","m",NA,38.44,-79.67,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23530330
"3502","Castanea","Castanea dentata","whole plant height","6.096","m",NA,37.25,-80.89,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23530406
"3503","Castanea","Castanea dentata","whole plant height","3.3528","m",NA,37.06,-81.19,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23531195
"3504","Castanea","Castanea dentata","whole plant height","5.7912","m",NA,37.250104,-81.18425,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23531757
"3505","Castanea","Castanea dentata","whole plant height","6.7056","m",NA,35.628273,-82.517356,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23579561
"3506","Castanea","Castanea dentata","whole plant height","3.3528","m",NA,37.81,-79.86,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23600137
"3507","Castanea","Castanea dentata","whole plant height","6.7056","m",NA,38.64,-79.14,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23600211
"3508","Castanea","Castanea dentata","whole plant height","4.2672","m",NA,38.78,-78.53,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23600225
"3509","Castanea","Castanea dentata","whole plant height","5.4864","m",NA,37.128199,-81.108996,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23603299
"3510","Castanea","Castanea dentata","whole plant height","16.4592","m",NA,35.101422,-83.201614,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23649831
"3511","Castanea","Castanea dentata","whole plant height","3.3528","m",NA,38.53,-79.06,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23669028
"3512","Castanea","Castanea dentata","whole plant height","4.572","m",NA,37.06,-81.19,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23669756
"3513","Castanea","Castanea dentata","whole plant height","4.572","m",NA,36.886999,-81.077002,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23670646
"3514","Castanea","Castanea dentata","whole plant height","10.9728","m",NA,37.000704,-80.64501,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23670971
"3515","Castanea","Castanea dentata","whole plant height","10.0584","m",NA,37.64357,-80.011817,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23671137
"3516","Castanea","Castanea dentata","whole plant height","15.8496","m",NA,38.368256,-80.311716,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23676454
"3517","Castanea","Castanea dentata","whole plant height","3.9624","m",NA,35.87739,-82.809513,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23717053
"3518","Castanea","Castanea dentata","whole plant height","5.7912","m",NA,35.331255,-83.433473,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23717072
"3519","Castanea","Castanea dentata","whole plant height","4.2672","m",NA,35.548316,-81.556565,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23717696
"3520","Castanea","Castanea dentata","whole plant height","15.24","m",NA,43.065638,-71.423666,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23719076
"3521","Castanea","Castanea dentata","whole plant height","5.1816","m",NA,35.135362,-84.42561,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23731273
"3522","Castanea","Castanea dentata","whole plant height","12.8016","m",NA,35.803074,-83.016539,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23731983
"3523","Castanea","Castanea dentata","whole plant height","11.5824","m",NA,38.020257,-79.73585,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23739084
"3524","Castanea","Castanea dentata","whole plant height","3.3528","m",NA,37.080445,-80.816756,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23741336
"3525","Castanea","Castanea pumila","whole plant height","7.62","m",NA,31.862468,-87.697543,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23748294
"3526","Castanea","Castanea dentata","whole plant height","7.62","m",NA,35.11,-83.19,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23784380
"3527","Castanea","Castanea dentata","whole plant height","6.096","m",NA,38.64,-78.58,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23807583
"3528","Castanea","Castanea dentata","whole plant height","5.1816","m",NA,37.42,-80.53,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23807648
"3529","Castanea","Castanea dentata","whole plant height","4.572","m",NA,37.19,-81.28,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23807696
"3530","Castanea","Castanea dentata","whole plant height","3.6576","m",NA,36.998566,-80.823864,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23809578
"3531","Castanea","Castanea dentata","whole plant height","11.2776","m",NA,37.64357,-80.011817,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23809729
"3532","Castanea","Castanea dentata","whole plant height","6.096","m",NA,34.851168,-83.743551,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23837996
"3533","Castanea","Castanea dentata","whole plant height","6.096","m",NA,34.57312,-83.920451,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23840054
"3534","Castanea","Castanea dentata","whole plant height","6.4008","m",NA,35.255073,-82.991548,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23856919
"3535","Castanea","Castanea dentata","whole plant height","19.2024","m",NA,35.040446,-83.280947,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23857906
"3536","Castanea","Castanea dentata","whole plant height","3.3528","m",NA,35.260967,-82.879802,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23858302
"3537","Castanea","Castanea pumila","whole plant height","4.572","m",NA,34.239379,-78.145371,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23858491
"3538","Castanea","Castanea dentata","whole plant height","7.9248","m",NA,36.458564,-83.645826,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23871062
"3539","Castanea","Castanea dentata","whole plant height","7.62","m",NA,37.905279,-79.044592,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23879097
"3540","Castanea","Castanea dentata","whole plant height","15.8496","m",NA,37.209493,-81.060541,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23879415
"3541","Castanea","Castanea dentata","whole plant height","5.1816","m",NA,37.592647,-80.19431,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23880299
"3542","Castanea","Castanea dentata","whole plant height","15.24","m",NA,37.295433,-82.076523,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23880685
"3543","Castanea","Castanea dentata","whole plant height","5.7912","m",NA,37.376596,-80.431985,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23881059
"3544","Castanea","Castanea pumila","whole plant height","12.8016","m",NA,34.548731,-87.605632,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23888981
"3545","Castanea","Castanea pumila","whole plant height","5.4864","m",NA,34.372105,-87.559251,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23891108
"3546","Castanea","Castanea pumila","whole plant height","3.9624","m",NA,34.239379,-78.145371,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23926453
"3547","Castanea","Castanea dentata","whole plant height","10.668","m",NA,36.81,-80.83,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23946866
"3548","Castanea","Castanea dentata","whole plant height","3.9624","m",NA,36.92,-81.75,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23946921
"3549","Castanea","Castanea dentata","whole plant height","4.572","m",NA,36.67,-81.69,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23946940
"3550","Castanea","Castanea dentata","whole plant height","3.3528","m",NA,37.81,-79.86,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23947497
"3551","Castanea","Castanea pumila","whole plant height","10.0584","m",NA,36.433691,-92.924288,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23962923
"3552","Castanea","Castanea pumila","whole plant height","5.4864","m",NA,36.235996,-77.488991,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",23995434
"3553","Castanea","Castanea dentata","whole plant height","5.4864","m",NA,40.25368,-77.74344,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24002152
"3554","Castanea","Castanea dentata","whole plant height","4.572","m",NA,36.89,-81.06,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24016677
"3555","Castanea","Castanea dentata","whole plant height","11.2776","m",NA,38.020257,-79.73585,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24017192
"3556","Castanea","Castanea dentata","whole plant height","3.6576","m",NA,34.839588,-83.961156,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24045306
"3557","Castanea","Castanea dentata","whole plant height","8.5344","m",NA,35.536938,-82.805091,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24065717
"3558","Castanea","Castanea dentata","whole plant height","14.0208","m",NA,38.937329,-78.636719,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24088314
"3559","Castanea","Castanea dentata","whole plant height","9.144","m",NA,32.079743,-88.148712,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24096400
"3560","Castanea","Castanea dentata","whole plant height","5.7912","m",NA,33.432046,-87.652976,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24097115
"3561","Castanea","Castanea pumila","whole plant height","5.4864","m",NA,31.686399,-85.920169,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24097604
"3562","Castanea","Castanea dentata","whole plant height","5.4864","m",NA,33.432046,-87.652976,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24097662
"3563","Castanea","Castanea pumila","whole plant height","7.0104","m",NA,36.475279,-90.881403,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24102467
"3564","Castanea","Castanea dentata","whole plant height","4.572","m",NA,35.33,-83.44,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24133243
"3565","Castanea","Castanea dentata","whole plant height","19.812","m",NA,35.603046,-83.118057,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24134276
"3566","Castanea","Castanea pumila","whole plant height","3.3528","m",NA,36.271875,-81.060711,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24134425
"3567","Castanea","Castanea dentata","whole plant height","4.572","m",NA,38.44,-79.67,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24155091
"3568","Castanea","Castanea dentata","whole plant height","5.1816","m",NA,36.75,-81.39,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24155882
"3569","Castanea","Castanea dentata","whole plant height","6.7056","m",NA,38.128129,-79.847689,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24156787
"3570","Castanea","Castanea dentata","whole plant height","5.1816","m",NA,35.33,-83.69,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24201428
"3571","Castanea","Castanea dentata","whole plant height","5.1816","m",NA,35.17,-83.11,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24201445
"3572","Castanea","Castanea dentata","whole plant height","3.9624","m",NA,35.94,-82.72,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24202408
"3573","Castanea","Castanea dentata","whole plant height","4.572","m",NA,38.19,-79.25,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24224277
"3574","Castanea","Castanea dentata","whole plant height","5.4864","m",NA,36.78,-80.86,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24224354
"3575","Castanea","Castanea dentata","whole plant height","6.7056","m",NA,38.212325,-79.489617,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24225988
"3576","Castanea","Castanea dentata","whole plant height","3.6576","m",NA,37.966466,-79.849796,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24226364
"3577","Castanea","Castanea dentata","whole plant height","10.3632","m",NA,32.079743,-88.148712,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24234790
"3578","Castanea","Castanea dentata","whole plant height","18.288","m",NA,35.804517,-82.350409,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24274006
"3579","Castanea","Castanea dentata","whole plant height","3.9624","m",NA,40.073775,-76.939087,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24280044
"3580","Castanea","Castanea dentata","whole plant height","7.3152","m",NA,36.97,-82.64,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24294455
"3581","Castanea","Castanea dentata","whole plant height","7.0104","m",NA,36.921596,-79.84647,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24295820
"3582","Castanea","Castanea pumila","whole plant height","5.1816","m",NA,31.959695,-85.253143,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24304641
"3583","Castanea","Castanea dentata","whole plant height","3.9624","m",NA,34.116549,-85.196788,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24323532
"3584","Castanea","Castanea dentata","whole plant height","4.572","m",NA,35.06,-83.33,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24341052
"3585","Castanea","Castanea dentata","whole plant height","13.4112","m",NA,41.14355,-75.78291,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24349567
"3586","Castanea","Castanea dentata","whole plant height","4.572","m",NA,37.86,-79.92,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24363403
"3587","Castanea","Castanea dentata","whole plant height","4.8768","m",NA,37.250104,-81.18425,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24364771
"3588","Castanea","Castanea pumila","whole plant height","10.668","m",NA,38.327972,-79.455941,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24365828
"3589","Castanea","Castanea dentata","whole plant height","7.0104","m",NA,37.076894,-81.045974,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24365847
"3590","Castanea","Castanea dentata","whole plant height","5.7912","m",NA,36.53,-80.89,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24410442
"3591","Castanea","Castanea dentata","whole plant height","4.8768","m",NA,35.36,-83.64,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24410517
"3592","Castanea","Castanea dentata","whole plant height","5.7912","m",NA,35.500497,-83.201266,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24412696
"3593","Castanea","Castanea dentata","whole plant height","3.6576","m",NA,35.819239,-81.991913,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24413569
"3594","Castanea","Castanea dentata","whole plant height","13.716","m",NA,35.803074,-83.016539,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24428054
"3595","Castanea","Castanea pumila","whole plant height","5.4864","m",NA,30.42,-95.14,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24428477
"3596","Castanea","Castanea dentata","whole plant height","5.4864","m",NA,37.33,-80.42,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24433141
"3597","Castanea","Castanea dentata","whole plant height","5.1816","m",NA,37,-82.47,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24433250
"3598","Castanea","Castanea dentata","whole plant height","4.572","m",NA,36.81,-81.36,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24433947
"3599","Castanea","Castanea dentata","whole plant height","3.6576","m",NA,38.239939,-78.698448,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24434377
"3600","Castanea","Castanea dentata","whole plant height","4.2672","m",NA,37.21734,-80.913767,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24436236
"3601","Castanea","Castanea dentata","whole plant height","14.6304","m",NA,37.911688,-82.093708,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24440775
"3602","Castanea","Castanea dentata","whole plant height","7.3152","m",NA,34.974198,-83.753976,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24459082
"3603","Castanea","Castanea dentata","whole plant height","14.6304","m",NA,35.715955,-82.318491,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24480961
"3604","Castanea","Castanea dentata","whole plant height","3.3528","m",NA,40.073775,-76.939087,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24489032
"3605","Castanea","Castanea dentata","whole plant height","4.572","m",NA,37.06,-81.19,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24502545
"3606","Castanea","Castanea dentata","whole plant height","3.6576","m",NA,37.06,-81.19,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24502546
"3607","Castanea","Castanea dentata","whole plant height","4.8768","m",NA,37.665797,-79.668001,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24502693
"3608","Castanea","Castanea dentata","whole plant height","5.4864","m",NA,37.031967,-82.518082,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24502727
"3609","Castanea","Castanea dentata","whole plant height","5.7912","m",NA,37.250104,-81.18425,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24503064
"3610","Castanea","Castanea dentata","whole plant height","6.096","m",NA,33.432046,-87.652976,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24512981
"3611","Castanea","Castanea dentata","whole plant height","3.9624","m",NA,34.652515,-84.035725,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24531245
"3612","Castanea","Castanea dentata","whole plant height","4.2672","m",NA,37.06,-81.19,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24571353
"3613","Castanea","Castanea dentata","whole plant height","5.4864","m",NA,37.33,-80.42,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24571874
"3614","Castanea","Castanea dentata","whole plant height","7.62","m",NA,37.665797,-79.668001,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24573239
"3615","Castanea","Castanea dentata","whole plant height","6.7056","m",NA,37.432682,-80.206588,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24573617
"3616","Castanea","Castanea dentata","whole plant height","4.572","m",NA,37.03441,-81.450769,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24574281
"3617","Castanea","Castanea dentata","whole plant height","5.7912","m",NA,33.432046,-87.652976,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24582342
"3618","Castanea","Castanea pumila","whole plant height","4.8768","m",NA,36.274958,-94.097946,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24587396
"3619","Castanea","Castanea dentata","whole plant height","4.8768","m",NA,35.14,-83.61,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24618243
"3620","Castanea","Castanea dentata","whole plant height","4.8768","m",NA,35.032592,-83.347758,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24619387
"3621","Castanea","Castanea dentata","whole plant height","4.8768","m",NA,36.328874,-82.962715,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24633673
"3622","Castanea","Castanea dentata","whole plant height","7.9248","m",NA,36.33573,-81.866899,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24635099
"3623","Castanea","Castanea dentata","whole plant height","3.9624","m",NA,37.64,-80.19,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24640121
"3624","Castanea","Castanea dentata","whole plant height","4.8768","m",NA,37.94,-79.92,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24640147
"3625","Castanea","Castanea dentata","whole plant height","8.5344","m",NA,36.789271,-81.5158,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24643463
"3626","Castanea","Castanea dentata","whole plant height","8.2296","m",NA,35.92,-81.97,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24687747
"3627","Castanea","Castanea dentata","whole plant height","10.9728","m",NA,36.469539,-81.937053,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24703030
"3628","Castanea","Castanea dentata","whole plant height","3.9624","m",NA,37.06,-81.19,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24709673
"3629","Castanea","Castanea dentata","whole plant height","6.7056","m",NA,38.239939,-78.698448,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24710778
"3630","Castanea","Castanea dentata","whole plant height","5.7912","m",NA,35.14264,-82.467391,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24768496
"3631","Castanea","Castanea dentata","whole plant height","11.2776","m",NA,38.5,-79.67,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24778987
"3632","Castanea","Castanea dentata","whole plant height","3.9624","m",NA,38.28,-78.78,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24779015
"3633","Castanea","Castanea dentata","whole plant height","8.8392","m",NA,36.651766,-81.212415,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24780554
"3634","Castanea","Castanea dentata","whole plant height","16.4592","m",NA,37.683864,-78.795083,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24781622
"3635","Castanea","Castanea dentata","whole plant height","9.4488","m",NA,42.408197,-75.297598,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24830161
"3636","Castanea","Castanea dentata","whole plant height","4.8768","m",NA,37.42,-80.53,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24847433
"3637","Castanea","Castanea dentata","whole plant height","3.3528","m",NA,37.28524,-80.234978,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24848672
"3638","Castanea","Castanea dentata","whole plant height","11.2776","m",NA,36.900487,-81.51105,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24850493
"3639","Castanea","Castanea pumila","whole plant height","3.6576","m",NA,31.03,-89.89,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24888648
"3640","Castanea","Castanea pumila","whole plant height","4.2672","m",NA,36.211745,-81.351246,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24895540
"3641","Castanea","Castanea pumila","whole plant height","11.8872","m",NA,36.14,-95.03,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24900425
"3642","Castanea","Castanea dentata","whole plant height","10.668","m",NA,41.550011,-79.676637,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24902785
"3643","Castanea","Castanea dentata","whole plant height","14.6304","m",NA,37.295433,-82.076523,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24917090
"3644","Castanea","Castanea dentata","whole plant height","12.192","m",NA,44.525281,-84.508678,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24953512
"3645","Castanea","Castanea dentata","whole plant height","5.7912","m",NA,35.19,-83.56,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24963914
"3646","Castanea","Castanea dentata","whole plant height","4.572","m",NA,35.116417,-84.633662,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24981179
"3647","Castanea","Castanea dentata","whole plant height","4.572","m",NA,37.81,-79.67,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24986606
"3648","Castanea","Castanea dentata","whole plant height","9.144","m",NA,38.78,-78.53,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24986673
"3649","Castanea","Castanea dentata","whole plant height","13.1064","m",NA,37.295433,-82.076523,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",24988143
"3650","Castanea","Castanea pumila","whole plant height","8.8392","m",NA,30.284667,-85.254493,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25010115
"3651","Castanea","Castanea dentata","whole plant height","19.5072","m",NA,35.707444,-83.133279,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25034048
"3652","Castanea","Castanea dentata","whole plant height","7.62","m",NA,35.331255,-83.433473,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25034136
"3653","Castanea","Castanea dentata","whole plant height","3.3528","m",NA,37.28524,-80.234978,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25055962
"3654","Castanea","Castanea dentata","whole plant height","6.7056","m",NA,38.088387,-79.291018,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25056651
"3655","Castanea","Castanea dentata","whole plant height","2.4384","m",NA,37.303184,-81.38611,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25057095
"3656","Castanea","Castanea pumila","whole plant height","7.62","m",NA,35.67,-92.33,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25069087
"3657","Castanea","Castanea dentata","whole plant height","3.6576","m",NA,35.077761,-83.521438,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25102926
"3658","Castanea","Castanea dentata","whole plant height","21.0312","m",NA,35.48422,-83.490468,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25102970
"3659","Castanea","Castanea pumila","whole plant height","5.4864","m",NA,36.235996,-77.488991,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25103109
"3660","Castanea","Castanea dentata","whole plant height","5.4864","m",NA,36.522345,-81.861616,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25117249
"3661","Castanea","Castanea dentata","whole plant height","6.7056","m",NA,37.58165,-80.136703,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25126935
"3662","Castanea","Castanea dentata","whole plant height","6.096","m",NA,35.08,-83.69,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25169786
"3663","Castanea","Castanea dentata","whole plant height","7.0104","m",NA,35.885582,-81.916738,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25171794
"3664","Castanea","Castanea dentata","whole plant height","3.9624","m",NA,36.210434,-81.863471,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25172551
"3665","Castanea","Castanea pumila","whole plant height","14.9352","m",NA,35.94,-94.75,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25176892
"3666","Castanea","Castanea pumila","whole plant height","6.4008","m",NA,33.2753,-80.931014,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25183036
"3667","Castanea","Castanea pumila","whole plant height","15.8496","m",NA,32.81,-94.53,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25188186
"3668","Castanea","Castanea dentata","whole plant height","5.1816","m",NA,37.83,-80.14,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25193301
"3669","Castanea","Castanea dentata","whole plant height","4.2672","m",NA,37.06,-81.19,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25193464
"3670","Castanea","Castanea dentata","whole plant height","4.2672","m",NA,37.755177,-79.329851,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25194519
"3671","Castanea","Castanea dentata","whole plant height","4.8768","m",NA,37.235652,-80.911824,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25195253
"3672","Castanea","Castanea dentata","whole plant height","16.1544","m",NA,37.209493,-81.060541,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25195782
"3673","Castanea","Castanea dentata","whole plant height","6.096","m",NA,37.024395,-80.480704,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25195808
"3674","Castanea","Castanea dentata","whole plant height","10.9728","m",NA,38.538413,-78.324171,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25196092
"3675","Castanea","Castanea dentata","whole plant height","6.7056","m",NA,31.898252,-88.251878,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25203593
"3676","Castanea","Castanea dentata","whole plant height","3.6576","m",NA,35.19,-82.5,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25239257
"3677","Castanea","Castanea dentata","whole plant height","16.1544","m",NA,35.707444,-83.133279,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25241196
"3678","Castanea","Castanea pumila","whole plant height","4.8768","m",NA,35.329852,-83.333153,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25241228
"3679","Castanea","Castanea dentata","whole plant height","6.096","m",NA,35.451032,-82.72458,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",25241747
